mfcc1,mfcc2,rms,mean,beat,tempo,centroid,zcr,rolloff,TYPE
27726.950535,64700.109699,22.379756,-9.062049,41333.333333,9570.3125,2708.185223,8760,4414.72886,disgust
35564.827837,75981.500329,24.081716,-8.636042,20000.0,8910.290948,2500.960857,9118,4087.995793,disgust
34054.220142,77957.434342,16.952779,-9.38103,44000.0,8613.28125,3520.025918,14667,5457.74677,disgust
31045.805599,66608.801824,22.140831,-8.387498,19500.0,9938.401442,2613.37064,8630,4442.74672,disgust
30264.170778,65296.963784,19.826155,-8.846663,34666.666667,7599.954044,2594.703831,8183,4268.033114,disgust
31122.918775,72461.641496,16.775383,-9.227393,45000.0,9570.3125,2828.16083,9440,4847.662354,disgust
27073.945275,64765.028931,21.212889,-9.23801,24000.0,11745.383523,3224.761565,11075,5163.324334,disgust
30792.331865,64493.964154,22.90467,-8.425407,23000.0,11745.383523,3003.129117,10327,4632.760986,disgust
34036.219143,73716.376182,18.775376,-9.018217,44333.333333,9570.3125,2479.436876,8604,4092.287376,disgust
28434.626324,62262.524134,30.69175,-8.456975,20500.0,11234.714674,2855.784244,8921,4780.586426,disgust
28892.98431,64950.873107,26.099628,-8.837717,15500.0,10335.9375,3027.747969,10891,4817.104205,disgust
30350.183845,62910.019848,24.200799,-8.391708,31000.0,7599.954044,2333.877139,6953,3863.656018,disgust
30851.011213,70838.065343,17.478604,-8.925682,35333.333333,8074.951172,2790.684829,9803,4643.481445,disgust
29176.8332,64523.651652,25.333133,-8.836704,35333.333333,8910.290948,2564.190303,8767,4421.412598,disgust
32466.161368,72052.575082,15.693255,-8.996914,23500.0,10335.9375,2804.765216,9226,4822.948109,disgust
32568.635775,74245.952356,17.40665,-8.829941,44000.0,10766.601562,3274.008685,13079,5362.58876,disgust
35470.031404,81172.515239,15.90929,-9.521351,40000.0,7830.255682,3064.21109,12583,4869.195557,disgust
29228.798294,68477.698493,24.038356,-9.170302,31500.0,12919.921875,2823.858704,10649,4341.657236,disgust
30349.729458,68399.032278,21.752201,-8.569663,36666.666667,7382.8125,3064.925867,11815,4769.895481,disgust
29871.025414,72990.900557,18.173883,-9.373886,35000.0,12304.6875,3414.363348,14357,5209.818062,disgust
33208.670927,76189.976363,13.778034,-9.184039,37666.666667,7830.255682,3196.799637,13430,5062.879357,disgust
32805.075097,74440.715003,15.441522,-9.293671,44333.333333,12304.6875,3296.499512,12618,5212.861633,disgust
30986.8936,72360.347889,17.534649,-9.489325,33333.333333,8613.28125,3374.165249,12931,5499.856651,disgust
30293.861743,67079.585553,24.469025,-8.437093,50500.0,9570.3125,3685.102126,16236,5376.287674,disgust
32905.121189,69612.193085,19.471588,-8.497009,35333.333333,8074.951172,2456.256075,7935,4233.567301,disgust
29482.013715,69430.307995,21.436237,-9.421767,40666.666667,9570.3125,2692.958861,8573,4504.603893,disgust
29560.249296,69158.257383,15.968891,-9.611168,39666.666667,9938.401442,3127.348287,10321,5063.856758,disgust
30148.951383,68382.186824,23.897257,-9.103151,42666.666667,9228.515625,2741.398206,8793,4572.524414,disgust
30663.722262,73961.082504,22.087798,-9.331328,23000.0,6983.741554,3229.75595,12023,5440.660779,disgust
31962.999642,70517.160348,21.205382,-9.092963,42000.0,9228.515625,2692.58547,7787,4604.956746,disgust
33050.127672,72248.298435,23.525909,-8.749592,21500.0,6983.741554,2775.909538,9583,4594.070435,disgust
34883.777512,74943.442731,15.256359,-8.785014,26500.0,9938.401442,2786.11606,8532,4920.24247,disgust
31218.119236,71801.781748,15.616772,-9.22356,29000.0,10335.9375,3136.875173,11083,4935.018643,disgust
30344.119101,73298.938442,17.459609,-9.503279,47000.0,7599.954044,3029.998189,11270,4930.912956,disgust
34022.745404,75170.170584,19.288104,-9.103413,45000.0,8335.433468,2574.785884,8562,4390.105607,disgust
34307.842987,78027.844157,18.057471,-9.341881,47000.0,7830.255682,2487.680429,7869,4102.811373,disgust
29552.544167,66497.634228,27.266372,-8.713466,38000.0,7382.8125,2579.061522,8428,4224.773824,disgust
28252.088852,65416.272515,24.696289,-9.291045,28500.0,8910.290948,2882.737616,10605,4601.107178,disgust
31388.990688,67874.17657,27.555957,-8.524576,19500.0,8335.433468,2776.325289,11004,4375.063887,disgust
31132.979296,71759.572356,26.71162,-9.404305,24000.0,12919.921875,2742.408618,11251,4190.201823,disgust
26650.225727,60377.378668,34.067459,-8.348304,37500.0,11234.714674,2954.53056,10499,4777.599493,disgust
30681.327132,70099.141213,16.261073,-8.958594,32000.0,8335.433468,3171.995184,12677,5162.781206,disgust
29751.27655,70563.240533,20.263597,-9.275446,18500.0,9938.401442,2970.65502,11969,4885.29652,disgust
30928.047571,70371.23188,16.85638,-9.130367,42666.666667,8613.28125,2756.642745,10319,4587.967936,disgust
28680.261335,61973.109188,30.79395,-8.493074,42333.333333,9938.401442,2695.491331,8195,4401.342773,disgust
32804.77113,75566.592875,19.960333,-9.059709,25000.0,9570.3125,3514.031135,14935,5374.45027,disgust
32173.492487,70053.734083,22.325458,-8.688128,21500.0,9938.401442,3395.325474,12022,5522.970273,disgust
33696.990223,77281.548315,20.039756,-9.558017,20000.0,7830.255682,2832.395026,11108,4366.99026,disgust
31305.438304,74252.166522,19.263772,-9.255761,43000.0,8613.28125,3168.500057,12263,4979.831669,disgust
30527.40237,67942.100805,22.447938,-8.908261,37000.0,8613.28125,2911.751722,10299,4626.152344,disgust
30742.768509,66355.859304,28.90089,-8.643953,42333.333333,9570.3125,2502.004595,7561,4035.803104,disgust
29727.090569,69166.44622,21.774841,-9.301734,40666.666667,9228.515625,2809.814765,8598,4888.240253,disgust
31280.072462,72214.075623,26.28438,-9.137054,38000.0,7382.8125,3511.740635,14065,5417.330933,disgust
30225.122215,68521.682051,19.354317,-9.295282,18000.0,7382.8125,2739.732799,8287,4911.556385,disgust
28184.799295,66038.653068,22.2128,-8.927796,27000.0,8910.290948,3092.66344,12340,4794.184847,disgust
30106.546985,68208.553122,25.745682,-8.819908,42000.0,13599.917763,2454.999744,8383,4092.504883,disgust
28170.647169,64351.688591,31.704329,-8.614533,29500.0,8335.433468,2985.082915,11207,4508.4375,disgust
27664.670827,65634.711776,20.165095,-9.040487,29000.0,8613.28125,3060.309279,10561,4929.052734,disgust
30576.896401,70456.220285,24.363689,-8.82286,29500.0,11745.383523,2872.71502,11134,4582.57052,disgust
31872.583653,67131.769944,23.195747,-8.238126,19000.0,10335.9375,3234.578489,11681,5143.517496,disgust
29749.74405,66088.165786,18.988777,-8.906476,27000.0,9938.401442,2611.946491,9359,4207.102338,disgust
28770.406745,65995.285214,20.358197,-8.779452,28000.0,8335.433468,3004.697965,10565,4869.855773,disgust
35174.103712,70975.417156,25.618039,-8.136662,31000.0,7830.255682,2255.602373,7567,3621.982644,disgust
30899.064005,61548.047665,32.439295,-7.739642,27000.0,12919.921875,2474.977489,7915,3939.271129,disgust
31592.370798,63666.229096,29.815977,-8.182107,26000.0,12919.921875,2460.577799,8354,3710.961914,disgust
28721.562406,61851.04817,25.366412,-8.041136,23500.0,12304.6875,3126.464811,11567,4771.172444,disgust
29704.000905,63950.332734,35.696354,-8.393708,25500.0,12304.6875,2640.748106,8597,4175.330308,disgust
31639.436809,71400.215253,27.38311,-9.119444,19500.0,7382.8125,2716.478246,9913,4183.071647,disgust
36721.190898,82226.710184,20.870706,-9.249089,40000.0,6625.600962,2626.639093,10085,4313.730826,disgust
34774.20893,75455.973788,21.678444,-8.767622,44666.666667,8335.433468,3058.340206,11765,4733.499251,disgust
31103.89971,69490.298968,21.600822,-8.568393,20000.0,7177.734375,2916.807766,10429,4809.402466,disgust
32631.984441,75430.219886,23.188675,-9.223759,20000.0,7177.734375,3636.705833,15471,5449.478255,disgust
30730.517962,68700.892145,26.866488,-8.871582,36333.333333,7177.734375,2653.369121,8513,4390.861611,disgust
32459.986701,70033.171688,19.611495,-8.539361,34666.666667,8074.951172,2992.271751,10175,4989.341042,disgust
30966.320341,71376.512615,23.080098,-8.861883,32000.0,7830.255682,3053.82684,10581,5140.391139,disgust
31948.060248,75738.296119,14.549163,-9.19963,20500.0,8613.28125,3232.987361,12951,5275.453814,disgust
30429.043485,69490.417824,20.06951,-8.95903,36666.666667,7382.8125,2833.842457,10359,4400.774307,disgust
29653.523618,69412.695985,21.94728,-9.203514,37333.333333,7177.734375,2776.470236,9415,4645.688883,disgust
30166.672648,69280.607279,23.716519,-8.88953,58500.0,8910.290948,3402.097244,12559,5355.69913,disgust
29276.682697,66060.182921,26.620159,-8.928034,30000.0,8613.28125,2621.342435,8675,4403.226449,disgust
31792.496422,74223.261692,18.678807,-9.643356,3000.0,9570.3125,2980.973064,10239,4925.132946,disgust
30436.73172,68788.802959,35.071418,-8.877794,34750.0,12919.921875,2469.864703,8051,4024.216715,disgust
34574.099414,77195.676451,20.350123,-9.265559,33500.0,8074.951172,2575.601721,8995,4249.249958,disgust
30968.980153,70855.335301,25.017049,-9.40716,30000.0,8613.28125,2344.966982,7901,3843.168899,disgust
35127.838539,79197.991296,15.712686,-9.181283,37333.333333,8613.28125,3483.708293,15035,5401.514282,disgust
30307.034257,70770.328043,17.308192,-9.45404,31500.0,9570.3125,2805.020448,9479,4684.578527,disgust
31674.919807,74829.232648,18.928671,-9.463665,18500.0,8910.290948,3030.895992,11665,4941.303454,disgust
28805.480631,61814.083763,31.607572,-8.507372,20000.0,8074.951172,2291.867571,7051,3833.798123,disgust
29725.406705,69910.468072,24.760559,-9.302098,43333.333333,9570.3125,2689.087707,8483,4606.011963,disgust
29549.95796,66357.585016,26.402464,-8.763721,29500.0,9938.401442,2840.072298,10043,4772.06543,disgust
33546.165667,73033.385835,23.136836,-8.974368,29500.0,8074.951172,2156.73242,6861,3610.041504,disgust
31343.667912,70002.380238,28.233044,-9.204455,30000.0,8613.28125,2329.881566,7189,3754.160156,disgust
36799.167686,81393.339605,17.759588,-9.13815,39333.333333,11745.383523,3024.630891,11870,4910.629322,disgust
30209.406719,66665.235571,29.206173,-8.517717,35333.333333,13599.917763,2720.253666,9722,4212.558639,disgust
32872.81032,73405.916977,28.846813,-8.967502,33000.0,8335.433468,2662.050662,9637,4310.92821,disgust
30512.551768,70629.62268,18.62359,-9.286359,43333.333333,9228.515625,2775.630965,9651,4715.671794,disgust
33882.543979,75787.691355,17.560471,-9.27105,25500.0,10766.601562,2654.479057,9436,4321.504252,disgust
32283.037789,74099.098488,26.405582,-8.639682,19500.0,8335.433468,2878.913988,10941,4701.356696,disgust
35967.678011,76611.493839,27.768675,-8.684576,44666.666667,8335.433468,2546.256379,9795,4045.573543,disgust
32426.527696,73958.146405,21.235159,-9.107811,44666.666667,8335.433468,3285.056229,14147,4828.726357,disgust
32338.506616,69732.38976,25.046527,-8.655991,34000.0,12304.6875,2937.528712,10593,4579.693604,disgust
28677.188869,66911.132041,29.392613,-9.190852,35000.0,12919.921875,2274.822297,7201,3690.252686,disgust
32944.166058,73680.036606,20.674773,-9.258153,43333.333333,8910.290948,2234.091372,7461,3849.745206,disgust
32976.420135,71223.256168,30.789716,-8.936174,26500.0,11234.714674,2199.785074,7208,3420.861246,disgust
33926.460763,74095.935282,17.422488,-9.129426,27000.0,12919.921875,2480.141501,8695,4105.59881,disgust
34124.707786,73311.13709,26.190214,-8.987713,30000.0,8074.951172,2231.219847,7227,3546.360513,disgust
35637.393248,75826.124981,23.37382,-8.661366,50333.333333,8335.433468,2430.421072,9419,3673.54589,disgust
32657.773353,75168.498776,20.088743,-9.322528,44000.0,8910.290948,3098.381519,13099,4602.722168,disgust
34279.967722,75676.114497,22.053858,-8.845331,42600.0,12919.921875,2871.115259,11865,4311.333759,disgust
31855.894372,73352.009223,16.420288,-9.695354,30000.0,9228.515625,2427.429085,7800,4093.019175,disgust
36060.559062,76835.944373,21.705505,-9.183645,33000.0,12919.921875,2328.799766,8113,3663.942409,disgust
33570.684655,74544.077045,18.075692,-9.397567,30000.0,8074.951172,2657.231827,9061,4310.097791,disgust
32973.645586,74139.836435,19.129811,-9.107564,30000.0,8613.28125,3298.898223,13925,4985.603481,disgust
32259.019311,73010.118143,16.888345,-9.433126,43000.0,8613.28125,2603.528204,9255,4004.378255,disgust
30187.374023,68658.366844,17.157979,-9.429164,29000.0,8613.28125,2279.89191,7687,3635.311351,disgust
31107.3111,70973.179586,21.292573,-8.742514,37333.333333,7382.8125,2628.154715,9097,4496.47281,disgust
34356.788024,74167.98015,22.644594,-8.506664,56000.0,7830.255682,3137.583876,12091,5015.211839,disgust
34302.910839,73245.984603,18.095115,-8.692652,39000.0,10766.601562,2598.873958,8768,4372.201538,disgust
34890.567499,75324.409262,21.557767,-8.423716,43666.666667,9938.401442,3057.88012,13483,4654.491577,disgust
34155.392932,68931.556218,21.08253,-8.12527,18500.0,8910.290948,2303.485002,7769,3670.002419,disgust
36357.392361,80864.951973,18.608155,-9.046252,39666.666667,7830.255682,2687.758925,10355,4609.681069,disgust
35652.514474,69587.383798,21.121608,-7.71247,50000.0,7599.954044,2626.482123,9237,4213.264826,disgust
32007.007071,71616.658486,18.059544,-9.341898,28500.0,8613.28125,2704.716276,10152,4467.02236,disgust
30057.555861,67953.037396,20.502973,-8.854085,50000.0,8074.951172,2906.959675,9640,5013.312053,disgust
31611.16687,69061.678533,20.349206,-8.35949,18500.0,9938.401442,2728.644131,9326,4722.981262,disgust
33278.204314,69775.440096,18.050175,-8.773374,19000.0,7830.255682,2216.526774,7272,3739.012968,disgust
33258.529596,67231.287464,29.088473,-8.088752,19500.0,7830.255682,2337.29589,7730,3791.074219,disgust
29648.547501,65455.892822,24.535902,-8.445128,20000.0,8613.28125,3011.173028,10659,5036.534954,disgust
28524.732924,64936.794687,23.244822,-9.103016,42333.333333,9938.401442,2621.066062,8379,4246.132324,disgust
32510.908291,72338.280047,25.313001,-8.970129,37666.666667,12919.921875,2636.07289,8903,4349.222049,disgust
34704.596129,71255.965946,20.169457,-8.232291,46666.666667,9228.515625,2367.845901,8244,3730.67594,disgust
32912.462157,75854.410997,21.319915,-9.417093,27000.0,16149.902344,3113.055875,12789,4703.493781,disgust
30266.052532,74000.888442,17.628495,-9.675849,20500.0,9570.3125,2716.344274,10389,4279.390642,disgust
32226.393596,72572.317739,20.182541,-9.339334,19500.0,8335.433468,2971.378925,10721,4576.60319,disgust
32428.081396,67696.686587,20.897763,-8.644266,33333.333333,8910.290948,2446.921405,7559,3931.181784,disgust
30434.852738,67776.454097,23.150386,-8.976348,28500.0,9570.3125,2477.051437,7088,4319.788302,disgust
31890.291287,68385.334126,16.268265,-8.85802,29500.0,8613.28125,2377.023194,7538,3970.680844,disgust
33168.958125,71386.731991,20.130167,-8.685858,45333.333333,9228.515625,2491.340836,8221,4141.030717,disgust
32771.977164,69431.688076,17.75427,-8.81243,43000.0,9938.401442,2373.907205,7783,3794.398851,disgust
30900.648326,69840.673258,19.097656,-9.271436,30000.0,8613.28125,2307.696749,7572,3780.102539,disgust
35490.611268,77774.987379,17.569201,-9.113012,30000.0,8335.433468,2647.430366,10229,4106.437525,disgust
28633.723933,70090.858401,19.916169,-9.686247,45666.666667,9938.401442,2691.274007,9773,4356.24749,disgust
33305.645085,75382.826584,16.63374,-8.914657,30500.0,8335.433468,2911.957977,11695,4735.662325,disgust
33455.298908,77655.046171,17.962132,-9.285661,46800.0,14355.46875,2873.974956,12305,4355.226045,disgust
29558.054489,71477.399756,17.682029,-9.703552,44333.333333,9570.3125,3104.9915,11786,4822.340902,disgust
33314.866634,72404.607823,15.188037,-8.884032,28000.0,8613.28125,2871.498267,10923,4514.72967,disgust
33982.338891,79970.217166,14.450661,-9.580808,30000.0,8074.951172,3427.953488,15892,4976.771851,disgust
36095.426431,83208.005584,14.597614,-9.575728,29500.0,7382.8125,3391.811136,15070,5315.024771,disgust
30135.323736,65542.995912,21.891812,-8.511459,27000.0,10335.9375,3283.195239,13103,4808.426373,disgust
30564.608279,70527.112414,21.010399,-8.920202,21500.0,6983.741554,3253.361825,13116,4962.826538,disgust
32275.595296,70696.985779,21.37645,-8.576204,34666.666667,9570.3125,2785.58749,10927,4257.421875,disgust
30977.230063,67729.927161,23.202693,-8.668089,24500.0,10766.601562,2837.13685,10447,4359.051629,disgust
28778.611387,63145.464769,19.104386,-9.043909,33000.0,8910.290948,3034.723739,9665,4730.164731,disgust
32687.468024,76369.814082,18.926261,-9.496161,44333.333333,8335.433468,3045.023194,12185,4625.519276,disgust
34157.036923,76172.670475,19.373553,-8.977699,36000.0,15199.908088,3204.850851,13075,5054.229267,disgust
29640.596693,67466.54923,22.701228,-8.837839,38000.0,17226.5625,3358.001383,13367,5003.451053,disgust
32484.00956,72495.824497,19.971231,-8.698221,42000.0,11745.383523,3655.628456,15601,5443.687373,disgust
33833.74746,73675.418117,20.161662,-8.893229,33600.0,16149.902344,3194.596093,13319,4727.69165,disgust
30661.517697,66268.969906,18.564003,-8.727316,28000.0,8910.290948,2962.13926,11136,4614.966538,disgust
34946.651056,78433.015431,19.720595,-9.291957,30500.0,8074.951172,3008.48504,13504,4375.933368,disgust
31364.716746,73465.96701,17.542979,-9.314436,17000.0,18457.03125,3641.55726,15680,5457.142518,disgust
31449.810004,69207.020609,21.244466,-8.740094,33200.0,17226.5625,3243.629051,13172,4778.975423,disgust
30729.955302,73814.210887,19.04124,-9.366141,46500.0,12304.6875,3601.156093,16008,5378.057914,disgust
29766.790447,66340.285578,22.273382,-8.877061,29000.0,12919.921875,3073.624175,11684,4572.983351,disgust
29902.551929,67788.780523,19.145202,-8.851924,26500.0,8613.28125,3005.867197,9733,5220.694911,disgust
29521.696823,69493.536362,19.727435,-9.167852,50500.0,7599.954044,2900.323856,10428,4719.426202,disgust
34098.898415,70313.521586,19.045245,-8.083622,51500.0,7599.954044,2695.278306,9672,4455.931091,disgust
31986.528385,73127.580233,19.476773,-9.436021,21000.0,10335.9375,2902.119213,9903,4687.422726,disgust
28593.14565,66368.928074,20.995386,-9.258771,30333.333333,10766.601562,2730.371712,8947,4187.574678,disgust
33394.777504,70676.25677,20.002617,-8.550798,30000.0,8910.290948,2752.695437,9743,4626.08273,disgust
31179.301433,68924.665301,20.094153,-8.819008,35000.0,6459.960938,2828.761127,9653,4633.66357,disgust
30467.333196,70129.993518,14.62062,-9.014242,48000.0,9570.3125,3215.443801,12219,5281.213823,disgust
31283.67796,68818.693961,16.795341,-9.11044,46000.0,13599.917763,2782.71621,9579,4587.513037,disgust
33229.540961,72484.137888,17.938619,-8.841126,18500.0,7382.8125,2788.73429,9648,4584.438345,disgust
29411.491134,62654.546174,23.364734,-8.147807,49500.0,8335.433468,2925.625566,9548,4854.681756,disgust
32011.357438,71291.585608,18.61853,-9.009228,34250.0,11745.383523,2587.130461,8872,4244.806748,disgust
28671.987279,63462.100288,16.480528,-8.875029,49000.0,8613.28125,2720.370565,8425,4396.179199,disgust
33285.24722,70564.278856,20.916054,-8.629406,37333.333333,7599.954044,2898.258896,10349,4478.108724,disgust
28739.437571,69110.826818,21.734267,-9.259493,36000.0,8074.951172,3354.051924,12813,5438.91176,disgust
34869.758185,72408.475977,21.305185,-8.379177,35666.666667,7599.954044,2660.241894,9539,4123.704529,disgust
32162.388483,69432.669099,23.117024,-8.708009,36333.333333,12304.6875,2740.556272,9604,4422.960171,disgust
34339.042797,77000.849015,18.824032,-9.115771,27500.0,13599.917763,3426.662389,14759,5153.061148,disgust
33078.931491,73082.768759,21.172522,-9.009873,33666.666667,8910.290948,2514.389994,9265,4146.305558,disgust
30674.832481,69703.845073,18.860482,-9.292623,43333.333333,10335.9375,2959.307322,10805,4552.426758,disgust
31409.496081,70696.537061,21.134963,-8.848433,45666.666667,9228.515625,2505.721287,8113,4091.696579,disgust
34109.779222,71739.250856,19.502966,-8.399436,46666.666667,8910.290948,2491.919757,9567,3889.627075,disgust
33957.760882,75233.160241,20.050006,-8.819529,36000.0,13599.917763,2767.623015,11495,4264.954552,disgust
30839.111239,68532.493214,20.038199,-8.72532,27500.0,11234.714674,2566.397834,8863,4261.979167,disgust
33059.701221,72261.939405,15.721349,-9.074592,27500.0,8910.290948,2712.082658,9306,4171.061198,disgust
33533.479707,75344.855398,17.126648,-9.502586,47333.333333,7830.255682,2222.56309,7654,3660.15514,disgust
31052.904588,68975.165622,18.733485,-8.464791,45000.0,12304.6875,2958.257674,11303,4669.725037,disgust
30374.304986,64222.612746,18.121244,-8.378295,23000.0,11234.714674,2352.833249,6974,3807.752553,disgust
34856.118278,73669.748107,21.187082,-8.365008,19000.0,8910.290948,2502.925518,9257,3922.477143,disgust
34120.742174,76009.937331,16.818423,-9.027843,32000.0,8613.28125,2908.439436,11503,4584.715955,disgust
31718.845126,74614.498753,16.651265,-9.749011,31000.0,8335.433468,2300.476719,8425,3494.055842,disgust
35296.632072,77712.618186,15.085706,-8.910922,57166.666667,14355.46875,2922.76406,12245,4515.186983,disgust
35931.429017,73541.730279,22.291915,-8.395157,31500.0,8335.433468,2481.243317,8834,4033.34198,disgust
28575.487847,68022.232247,18.933438,-9.303477,26500.0,12304.6875,3326.191095,13070,5128.152639,disgust
33107.619085,72911.277892,21.135438,-8.80612,30000.0,8335.433468,2346.651733,7964,3989.454637,disgust
34597.915569,77402.776375,15.21298,-9.225187,31000.0,8335.433468,2765.724261,10087,4539.32916,disgust
23727.889723,46355.393923,33.824325,-7.071095,37500.0,9938.401442,3020.428191,7320,5332.428589,surprised
26084.678944,47909.799939,38.25023,-6.995232,26333.333333,10766.601562,2723.524271,6936,4483.599384,surprised
25757.786219,51690.880935,28.429033,-7.53869,40000.0,10335.9375,3765.770061,11891,5793.433185,surprised
25732.475731,50673.866719,30.598613,-7.250404,32333.333333,14355.46875,3336.235844,8825,5764.263206,surprised
29993.169752,63178.549137,31.598754,-8.465657,30666.666667,8910.290948,2905.595322,8299,5229.052734,surprised
23075.382624,45909.440174,27.280377,-7.413655,32666.666667,12919.921875,3084.07762,6827,5402.87642,surprised
24118.103656,48579.899134,24.334043,-7.741075,30333.333333,12304.6875,3339.41997,8253,5731.648042,surprised
29119.287593,61055.123973,31.614974,-8.493574,29666.666667,9570.3125,3266.225297,10322,5297.74066,surprised
27490.434874,50239.261268,34.584794,-7.021242,33000.0,12919.921875,2593.20792,6397,4417.363824,surprised
24202.668575,48883.27713,22.714728,-7.71269,42000.0,12304.6875,3015.731235,6950,5406.045227,surprised
26136.826325,51266.870255,34.200322,-7.47918,38500.0,10335.9375,3255.962379,8729,5298.321533,surprised
31487.549652,62702.101166,35.668965,-8.128789,16000.0,8910.290948,2761.161065,9065,4512.776184,surprised
23435.52363,47258.415435,28.825397,-7.635542,33666.666667,12304.6875,3058.950191,7615,5229.669659,surprised
24012.557744,45292.490197,30.508734,-7.189166,23666.666667,11745.383523,2842.373331,6341,4872.61468,surprised
29170.336423,55321.141273,35.945565,-6.88179,31000.0,9570.3125,2914.260742,8157,5169.328742,surprised
25539.405765,50404.467306,29.617701,-7.400316,24333.333333,11745.383523,3527.927745,10188,5777.563477,surprised
26763.265799,51235.789927,23.945631,-7.461136,26000.0,12919.921875,3271.393174,8832,5292.572468,surprised
26432.849303,49601.242439,28.336715,-7.33177,14000.0,11745.383523,3249.11859,8603,5069.161331,surprised
27142.750109,59826.665786,33.520184,-8.253514,29000.0,9938.401442,3219.013914,11516,5138.061523,surprised
24719.518399,49253.182596,29.229138,-7.389658,24000.0,12304.6875,3715.651196,10891,5796.971774,surprised
24358.305104,49346.714146,28.267058,-7.437027,24333.333333,13599.917763,3555.228877,10068,5761.029053,surprised
24187.016209,48023.559548,23.727346,-7.44892,28500.0,8910.290948,3540.27548,9228,5755.55603,surprised
26760.580448,52723.7592,24.694983,-7.820235,25000.0,11745.383523,3662.804248,9991,5976.501612,surprised
30516.775241,64824.301599,30.21469,-8.16846,29333.333333,10335.9375,4067.656713,16854,6235.092773,surprised
24357.640747,49186.665323,25.40813,-7.66328,37500.0,11234.714674,2895.085426,7459,5064.423286,surprised
23815.023865,47697.341164,26.981257,-7.557696,26666.666667,11234.714674,3218.53015,8049,5434.135495,surprised
23832.745863,48895.035157,25.302922,-7.831966,38000.0,11745.383523,3546.481062,9028,5797.949524,surprised
23975.133718,47432.944105,33.421732,-7.330566,27333.333333,11234.714674,3313.786044,8112,5614.782715,surprised
31108.323903,63546.809658,38.203273,-7.797714,41000.0,10766.601562,3142.331656,11507,5176.354276,surprised
26548.895291,53108.726953,24.627365,-7.904711,40500.0,10766.601562,3215.152143,7537,5505.963135,surprised
31079.382053,65893.73802,35.029531,-8.617415,29333.333333,10766.601562,3045.12326,10583,4957.540319,surprised
26043.496215,49692.683124,29.109877,-6.955642,28000.0,10766.601562,2855.317415,7261,4807.98426,surprised
26268.761368,52622.009869,25.324097,-7.750954,16500.0,12919.921875,3623.825921,10050,5719.978745,surprised
25890.523188,49206.09758,30.521993,-7.108406,29666.666667,14355.46875,3332.470891,9067,5425.054187,surprised
23762.040681,48203.834067,29.992333,-7.734744,37750.0,15199.908088,3099.385898,7429,5288.173086,surprised
24614.230616,49185.342853,27.993966,-7.678473,38500.0,9938.401442,2850.725303,6882,4793.425598,surprised
33706.088509,70856.404826,29.567124,-8.761868,31333.333333,9938.401442,2931.384472,9735,4705.41117,surprised
25083.829117,49110.524701,28.67238,-7.415646,25000.0,11745.383523,3409.308295,9922,5548.255751,surprised
29926.428284,64683.367072,35.130545,-8.689236,33333.333333,8074.951172,2967.755981,9861,5120.918701,surprised
26010.705234,49548.512051,32.299738,-7.17616,16000.0,9228.515625,3288.401271,9791,5157.727349,surprised
27898.328272,62871.906431,39.58872,-8.571957,52000.0,9228.515625,3572.540017,13498,5800.559369,surprised
24014.469957,49354.893862,23.275152,-7.632658,32333.333333,12304.6875,3705.171993,10612,6067.04484,surprised
24211.036149,48974.599775,29.272519,-7.458906,13500.0,12304.6875,3202.885189,8937,5498.490446,surprised
23981.217171,46914.987793,34.008816,-7.257522,33333.333333,11234.714674,3016.151246,7785,5314.885161,surprised
29357.048211,61606.120761,35.404697,-7.982444,47500.0,8074.951172,2932.195678,9624,4785.594495,surprised
26111.786583,52246.500359,29.941119,-7.341211,23500.0,10335.9375,3894.92483,12542,5989.738687,surprised
27162.309562,53774.953882,27.409958,-7.56041,38000.0,9938.401442,3474.967954,9643,5928.11529,surprised
26132.785573,49816.745461,30.50621,-7.494925,13500.0,11745.383523,3058.91001,8292,4686.197402,surprised
23583.25829,49782.103348,22.309288,-7.797276,39500.0,11234.714674,3482.931039,8592,5930.859375,surprised
25180.184562,48927.845086,24.798695,-7.515081,42500.0,17226.5625,3357.031729,8657,5414.646583,surprised
24335.834395,47700.187428,28.229475,-7.585828,25666.666667,10766.601562,2720.347544,6047,4626.981978,surprised
24343.679156,49464.968856,29.084165,-7.753484,33666.666667,12919.921875,3021.465596,7349,5411.745877,surprised
29819.49926,62735.705623,26.278028,-8.312174,26500.0,8910.290948,3510.447828,12582,5515.001332,surprised
23478.512581,46608.30689,30.497108,-7.413396,27333.333333,9570.3125,2950.176591,7071,5217.384691,surprised
24868.781706,48485.466214,31.561706,-7.11346,24000.0,11745.383523,3266.884878,8947,5440.247023,surprised
22919.049833,44526.563014,33.441514,-7.107734,21500.0,13599.917763,2856.539481,6695,5189.076956,surprised
29697.951289,63028.024208,35.377618,-8.089824,30800.0,18457.03125,3185.917636,11594,4934.97113,surprised
24625.36158,50251.39642,23.177873,-7.812815,23000.0,12304.6875,3447.770694,8952,5540.992104,surprised
24090.641892,46356.828463,31.946175,-7.046262,23000.0,12304.6875,3192.165981,8013,5267.4576,surprised
25540.676547,49556.283324,23.516705,-7.233616,22500.0,11745.383523,3501.809204,9800,5564.387236,surprised
24020.226896,45836.22309,30.912125,-7.176316,23000.0,12919.921875,3054.799719,7771,5090.760884,surprised
